Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
49947046,03/07/2021 01:50:52 AM,03/07/2021 04:31:34 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10452,100 WEST  163 STREET,WEST  163 STREET,WOODYCREST AVENUE,OGDEN AVENUE,WOODYCREST AVENUE,OGDEN AVENUE,,BRONX,WEST  163 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 09:31:40 AM,04 BRONX,2025110064,BRONX,1003804,242458,PHONE,Unspecified,BRONX,,,,,,,,40.83214495820546,-73.9293393689272,"(40.83214495820546, -73.9293393689272)"
49945141,03/07/2021 01:51:06 AM,03/07/2021 02:51:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,216E EAST  111 STREET,EAST  111 STREET,3 AVENUE,PETRA ALLENDE WAY,3 AVENUE,PETRA ALLENDE WAY,,NEW YORK,EAST  111 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:51:23 AM,11 MANHATTAN,,MANHATTAN,1000376,228740,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7944998080307,-73.94175979602217,"(40.7944998080307, -73.94175979602217)"
49947520,03/07/2021 01:51:35 AM,03/07/2021 02:08:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,26 MESEROLE STREET,MESEROLE STREET,SOUTH    4 STREET,LORIMER STREET,SOUTH    4 STREET,LORIMER STREET,,BROOKLYN,MESEROLE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:09:05 AM,01 BROOKLYN,3030490017,BROOKLYN,998275,197037,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70748669193706,-73.9494138269686,"(40.70748669193706, -73.9494138269686)"
49946019,03/07/2021 01:51:42 AM,03/07/2021 03:21:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10465,1386 KEARNEY AVENUE,KEARNEY AVENUE,CONNELL PLACE,COUNTRY CLUB ROAD,CONNELL PLACE,COUNTRY CLUB ROAD,,BRONX,KEARNEY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 08:21:31 AM,10 BRONX,2054080013,BRONX,1032812,246061,ONLINE,Unspecified,BRONX,,,,,,,,40.841922266848606,-73.82448973012379,"(40.841922266848606, -73.82448973012379)"
49951572,03/07/2021 01:51:49 AM,03/07/2021 02:22:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,98 SUYDAM STREET,SUYDAM STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,,BROOKLYN,SUYDAM STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:22:51 AM,04 BROOKLYN,3032170003,BROOKLYN,1003973,193594,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6980256015834,-73.92887204565223,"(40.6980256015834, -73.92887204565223)"
49949572,03/07/2021 01:51:53 AM,03/07/2021 05:24:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2334 CRESTON AVENUE,CRESTON AVENUE,EAST  183 STREET,FIELD PLACE,EAST  183 STREET,FIELD PLACE,,BRONX,CRESTON AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/07/2021 10:25:01 AM,05 BRONX,2031640015,BRONX,1011807,252133,PHONE,Unspecified,BRONX,,,,,,,,40.85867862949976,-73.9003798677326,"(40.85867862949976, -73.9003798677326)"
49951394,03/07/2021 01:51:54 AM,03/07/2021 02:20:40 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10462,1829 RADCLIFF AVENUE,RADCLIFF AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,BRONX,RADCLIFF AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 07:20:42 AM,11 BRONX,,BRONX,1023639,248408,ONLINE,Unspecified,BRONX,,,,,,,,40.84840976509382,-73.85762846090967,"(40.84840976509382, -73.85762846090967)"
49950443,03/07/2021 01:52:26 AM,03/07/2021 03:27:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2760 DECATUR AVENUE,DECATUR AVENUE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 08:27:31 AM,07 BRONX,2032780059,BRONX,1015410,254846,ONLINE,Unspecified,BRONX,,,,,,,,40.86611300773252,-73.88734221654144,"(40.86611300773252, -73.88734221654144)"
49951561,03/07/2021 01:53:21 AM,03/07/2021 04:55:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,270 LONGSTREET AVENUE,LONGSTREET AVENUE,WISSMAN AVENUE,MILES AVENUE,WISSMAN AVENUE,MILES AVENUE,,BRONX,LONGSTREET AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 09:55:31 AM,10 BRONX,2055190119,BRONX,1037617,238468,MOBILE,Unspecified,BRONX,,,,,,,,40.821053981547855,-73.80718420583754,"(40.821053981547855, -73.80718420583754)"
49949493,03/07/2021 01:53:34 AM,03/07/2021 03:23:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,3111 WILLOW LANE,WILLOW LANE,MAHAN AVENUE,PARKVIEW AVENUE,MAHAN AVENUE,PARKVIEW AVENUE,,BRONX,WILLOW LANE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 08:23:09 AM,10 BRONX,2041990032,BRONX,1031361,248780,ONLINE,Unspecified,BRONX,,,,,,,,40.84939296915402,-73.82971474290937,"(40.84939296915402, -73.82971474290937)"
49950374,03/07/2021 01:54:00 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,104-49 38 AVENUE,38 AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,,CORONA,38 AVENUE,,In Progress,,,,03 QUEENS,4017740050,QUEENS,1022472,213133,MOBILE,Unspecified,QUEENS,,,,,,,,40.75159478271468,-73.86204737101674,"(40.75159478271468, -73.86204737101674)"
49951276,03/07/2021 01:54:54 AM,03/07/2021 02:44:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,2535 WEST   16 STREET,WEST   16 STREET,PRIVATE CATANZARO SQUARE,AVENUE Z,PRIVATE CATANZARO SQUARE,AVENUE Z,,BROOKLYN,WEST   16 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 07:44:48 AM,13 BROOKLYN,3069190136,BROOKLYN,988371,152730,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58588373103277,-73.98516320741106,"(40.58588373103277, -73.98516320741106)"
49951366,03/07/2021 01:55:05 AM,03/07/2021 03:24:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,85-51 102 STREET,102 STREET,85 DRIVE,86 AVENUE,85 DRIVE,86 AVENUE,,RICHMOND HILL,102 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 08:24:16 AM,09 QUEENS,4091850001,QUEENS,1026929,193163,MOBILE,Unspecified,QUEENS,,,,,,,,40.69676167176353,-73.84608763156831,"(40.69676167176353, -73.84608763156831)"
49949994,03/07/2021 01:55:44 AM,03/07/2021 02:33:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,111-17 133 STREET,133 STREET,111 AVENUE,LINDEN BOULEVARD,111 AVENUE,LINDEN BOULEVARD,,SOUTH OZONE PARK,133 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:33:42 AM,10 QUEENS,4116370056,QUEENS,1037051,188359,ONLINE,Unspecified,QUEENS,,,,,,,,40.68352122517608,-73.80962263443132,"(40.68352122517608, -73.80962263443132)"
49945368,03/07/2021 01:56:20 AM,03/07/2021 02:57:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,115-19 148 STREET,148 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,,JAMAICA,148 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:57:37 AM,12 QUEENS,4119930048,QUEENS,1041283,188406,ONLINE,Unspecified,QUEENS,,,,,,,,40.683623972346595,-73.79436354528713,"(40.683623972346595, -73.79436354528713)"
49946175,03/07/2021 01:56:28 AM,03/07/2021 06:10:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1185 GRAND CONCOURSE,GRAND CONCOURSE,TUDOR PLACE,EAST  167 STREET,TUDOR PLACE,EAST  167 STREET,,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 11:10:55 AM,04 BRONX,2024630053,BRONX,1006883,243140,PHONE,Unspecified,BRONX,,,,,,,,40.834009497318405,-73.91821075275779,"(40.834009497318405, -73.91821075275779)"
49950008,03/07/2021 01:57:47 AM,03/07/2021 02:47:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,86 EAST  111 STREET,EAST  111 STREET,MADISON AVENUE,METRO NORTH-CONNECTING RAIL LINE,MADISON AVENUE,METRO NORTH-CONNECTING RAIL LINE,,NEW YORK,EAST  111 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:47:08 AM,11 MANHATTAN,1016160141,MANHATTAN,999407,229279,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.795980931849094,-73.94525819147924,"(40.795980931849094, -73.94525819147924)"
49952382,03/07/2021 01:57:51 AM,03/07/2021 02:22:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,509 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  135 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 07:22:26 AM,09 MANHATTAN,1019880098,MANHATTAN,997317,237735,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.819193648941436,-73.9527900830769,"(40.819193648941436, -73.9527900830769)"
49947000,03/07/2021 01:58:01 AM,03/07/2021 04:52:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3021 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,WEST  230 STREET,WEST  231 STREET,WEST  230 STREET,WEST  231 STREET,,BRONX,KINGSBRIDGE TERRACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 09:52:45 AM,08 BRONX,2032560196,BRONX,1011414,258504,MOBILE,Unspecified,BRONX,,,,,,,,40.87616629260363,-73.90177475813515,"(40.87616629260363, -73.90177475813515)"
49945841,03/07/2021 01:58:49 AM,03/07/2021 04:29:52 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11103,36-20 ASTORIA BOULEVARD,ASTORIA BOULEVARD,36 STREET,37 STREET,36 STREET,37 STREET,,ASTORIA,ASTORIA BOULEVARD SOUTH,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 09:29:55 AM,01 QUEENS,4006520045,QUEENS,1008180,219554,MOBILE,Unspecified,QUEENS,,,,,,,,40.76926900027866,-73.91360782587813,"(40.76926900027866, -73.91360782587813)"
49951508,03/07/2021 01:59:07 AM,03/07/2021 02:51:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,228 UTICA AVENUE,UTICA AVENUE,STERLING PLACE,ST JOHNS PLACE,STERLING PLACE,ST JOHNS PLACE,,BROOKLYN,UTICA AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:51:07 AM,08 BROOKLYN,3013780051,BROOKLYN,1003411,183735,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.670966140877425,-73.93092684722089,"(40.670966140877425, -73.93092684722089)"
49952205,03/07/2021 01:59:14 AM,03/07/2021 02:26:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10001,229 WEST   26 STREET,WEST   26 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,,NEW YORK,WEST   26 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:26:46 AM,05 MANHATTAN,1007760020,MANHATTAN,985566,211222,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.746432079901226,-73.99525060132571,"(40.746432079901226, -73.99525060132571)"
49952209,03/07/2021 01:59:17 AM,03/07/2021 02:17:20 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11239,475 VANDALIA AVENUE,VANDALIA AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,,BROOKLYN,VANDALIA AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 07:17:23 AM,05 BROOKLYN,3044520290,BROOKLYN,1018953,177949,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65503758641738,-73.87492960376132,"(40.65503758641738, -73.87492960376132)"
49946472,03/07/2021 01:59:34 AM,03/07/2021 05:38:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10460,932 EAST  173 STREET,EAST  173 STREET,WHITE PLAINS ROAD LINE,HOE AVENUE,WHITE PLAINS ROAD LINE,HOE AVENUE,,BRONX,EAST  173 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:38:54 AM,03 BRONX,2029820027,BRONX,1015192,243694,MOBILE,Unspecified,BRONX,,,,,,,,40.835504863783285,-73.88818185441696,"(40.835504863783285, -73.88818185441696)"
49950605,03/07/2021 01:59:40 AM,03/07/2021 03:42:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,325 ROEBLING STREET,ROEBLING STREET,SOUTH    9 STREET,DIVISION AVENUE,SOUTH    9 STREET,DIVISION AVENUE,,BROOKLYN,ROEBLING STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 08:42:45 AM,01 BROOKLYN,3021400026,BROOKLYN,995058,197264,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70811426753744,-73.96101672063467,"(40.70811426753744, -73.96101672063467)"
49949425,03/07/2021 02:00:06 AM,03/07/2021 02:52:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,2545 OLINVILLE AVENUE,OLINVILLE AVENUE,MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,,BRONX,OLINVILLE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:52:45 AM,11 BRONX,2044280043,BRONX,1020643,254045,ONLINE,Unspecified,BRONX,,,,,,,,40.86389448484401,-73.8684268822339,"(40.86389448484401, -73.8684268822339)"
49951599,03/07/2021 02:00:24 AM,03/07/2021 06:15:12 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2427 WEBSTER AVENUE,WEBSTER AVENUE,EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,,BRONX,WEBSTER AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 11:15:13 AM,05 BRONX,2030250013,BRONX,1013718,252440,ONLINE,Unspecified,BRONX,,,,,,,,40.85951507984732,-73.89347015025339,"(40.85951507984732, -73.89347015025339)"
49950400,03/07/2021 02:00:24 AM,03/07/2021 02:15:02 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,10462,1831 RADCLIFF AVENUE,RADCLIFF AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,BRONX,RADCLIFF AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 07:15:05 AM,11 BRONX,2041250022,BRONX,1023633,248418,PHONE,Unspecified,BRONX,,,,,,,,40.84843723887006,-73.85765008913386,"(40.84843723887006, -73.85765008913386)"
49948377,03/07/2021 02:00:50 AM,03/07/2021 02:11:44 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,,10039,215 WEST  145 STREET,WEST  145 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,NEW YORK,WEST  145 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 07:11:45 AM,10 MANHATTAN,1020310020,MANHATTAN,1000896,238752,PHONE,Unspecified,MANHATTAN,,,,,,,,40.821979007032425,-73.93985695305612,"(40.821979007032425, -73.93985695305612)"
49944649,03/07/2021 02:00:54 AM,03/07/2021 02:11:15 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11211,343 BROADWAY,BROADWAY,SOUTH    9 STREET,KEAP STREET,SOUTH    9 STREET,KEAP STREET,,BROOKLYN,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:11:16 AM,01 BROOKLYN,3024627501,BROOKLYN,996437,197142,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70777761452596,-73.95604303936582,"(40.70777761452596, -73.95604303936582)"
49952402,03/07/2021 02:01:33 AM,03/07/2021 02:18:01 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,95 SEAMAN AVENUE,SEAMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,,NEW YORK,SEAMAN AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/07/2021 07:18:03 AM,12 MANHATTAN,1022390013,MANHATTAN,1005100,255611,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86824307192321,-73.92461522245755,"(40.86824307192321, -73.92461522245755)"
49947460,03/07/2021 02:01:42 AM,03/07/2021 03:10:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11230,1220 OCEAN AVENUE,OCEAN AVENUE,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,,BROOKLYN,OCEAN AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 08:10:39 AM,14 BROOKLYN,3066940050,BROOKLYN,996007,169640,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.632291367143154,-73.95764196126675,"(40.632291367143154, -73.95764196126675)"
49944872,03/07/2021 02:01:56 AM,03/07/2021 02:29:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,32-15 93 STREET,93 STREET,32 AVENUE,POLICE OFFICER GEORGE SCHEU WAY,32 AVENUE,POLICE OFFICER GEORGE SCHEU WAY,,EAST ELMHURST,93 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:29:26 AM,03 QUEENS,4014230071,QUEENS,1018767,215523,ONLINE,Unspecified,QUEENS,,,,,,,,40.758169957315744,-73.87540734199543,"(40.758169957315744, -73.87540734199543)"
49948736,03/07/2021 02:03:00 AM,03/07/2021 02:46:13 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,86 EAST  111 STREET,EAST  111 STREET,MADISON AVENUE,METRO NORTH-CONNECTING RAIL LINE,MADISON AVENUE,METRO NORTH-CONNECTING RAIL LINE,,NEW YORK,EAST  111 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 07:46:18 AM,11 MANHATTAN,1016160141,MANHATTAN,999407,229279,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.795980931849094,-73.94525819147924,"(40.795980931849094, -73.94525819147924)"
49947589,03/07/2021 02:03:14 AM,03/07/2021 07:23:57 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,87-23 108 STREET,108 STREET,JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,91 AVENUE,,RICHMOND HILL,108 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 12:24:05 PM,09 QUEENS,4092980064,QUEENS,1028776,192580,PHONE,Unspecified,QUEENS,,,,,,,,40.69515237462275,-73.8394307033211,"(40.69515237462275, -73.8394307033211)"
